Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
144,2012-07-22,1355,2438,0.4442,342,291,0.1753,93,63,0.4762,511,359,0.4234,124,124,0.0,27,316,0.9146,298,189,0.5767,0.3583524984319465,3780,3780,4783,2750,0
145,2012-07-23,1362,2449,0.4439,340,292,0.1644,93,64,0.4531,511,360,0.4194,123,125,0.016,28,316,0.9114,298,202,0.4752,0.3535647474537518,3808,3808,4811,2755,0
146,2012-07-24,1370,2459,0.4429,340,292,0.1644,93,64,0.4531,511,361,0.4155,123,126,0.0238,28,316,0.9114,298,215,0.386,0.34946236559139787,3833,3833,4836,2763,0
147,2012-07-25,1380,2470,0.4413,340,293,0.1604,93,64,0.4531,511,361,0.4155,123,128,0.0391,28,316,0.9114,298,228,0.307,0.34526012749331686,3860,3860,4863,2773,0
148,2012-07-26,1391,2480,0.4391,339,293,0.157,93,64,0.4531,510,362,0.4088,123,129,0.0465,28,316,0.9114,298,241,0.2365,0.34022094926350244,3885,3885,4888,2782,0
149,2012-07-27,1404,2491,0.4364,338,293,0.1536,93,64,0.4531,510,363,0.405,123,130,0.0538,28,316,0.9114,298,244,0.2213,0.33788743882544864,3901,3901,4904,2794,0
150,2012-07-28,1411,2502,0.4361,338,293,0.1536,93,64,0.4531,509,364,0.3984,123,132,0.0682,29,316,0.9082,297,247,0.2024,0.33651696809591547,3918,3918,4921,2800,0
151,2012-07-29,1420,2512,0.4347,338,293,0.1536,93,64,0.4531,509,365,0.3945,123,133,0.0752,29,316,0.9082,297,250,0.188,0.33508914100486226,3933,3933,4936,2809,0
152,2012-07-30,1435,2512,0.4287,337,293,0.1502,93,64,0.4531,509,366,0.3907,123,134,0.0821,29,316,0.9082,297,253,0.1739,0.33090467516697025,3938,3938,4941,2823,0
153,2012-07-31,1451,2512,0.4224,337,293,0.1502,93,64,0.4531,509,366,0.3907,123,147,0.1633,29,316,0.9082,297,256,0.1602,0.32862618519265685,3954,3954,4957,2839,0
154,2012-08-01,1461,2512,0.4184,337,293,0.1502,92,64,0.4375,509,367,0.3869,123,147,0.1633,30,316,0.9051,296,260,0.1385,0.32466747279322855,3959,3959,4962,2848,0
155,2012-08-02,1471,2512,0.4144,337,293,0.1502,92,64,0.4375,509,367,0.3869,123,146,0.1575,30,316,0.9051,296,263,0.1255,0.3217163577759871,3961,3961,4964,2858,0
156,2012-08-03,1479,2529,0.4152,337,293,0.1502,92,64,0.4375,509,368,0.3832,123,146,0.1575,30,316,0.9051,296,266,0.1128,0.3213640922768305,3982,3982,4985,2866,0
157,2012-08-04,1490,2547,0.415,337,293,0.1502,92,64,0.4375,509,368,0.3832,123,146,0.1575,30,316,0.9051,296,269,0.1004,0.32081502197363165,4003,4003,5006,2877,0
158,2012-08-05,1501,2564,0.4146,337,293,0.1502,92,64,0.4375,509,369,0.3794,123,145,0.1517,31,316,0.9019,295,272,0.0846,0.31933943493832073,4023,4023,5026,2888,0
159,2012-08-06,1507,2577,0.4152,337,293,0.1502,92,64,0.4375,510,369,0.3821,123,145,0.1517,31,316,0.9019,295,275,0.0727,0.31931773105910355,4039,4039,5042,2895,0
160,2012-08-07,1514,2589,0.4152,337,293,0.1502,91,64,0.4219,510,370,0.3784,123,145,0.1517,31,316,0.9019,295,276,0.0688,0.3188291139240506,4053,4053,5056,2901,0
161,2012-08-08,1525,2602,0.4139,335,293,0.1433,91,64,0.4219,509,370,0.3757,123,146,0.1575,33,316,0.8956,295,275,0.0727,0.317814164529493,4066,4066,5069,2911,0
162,2012-08-09,1542,2615,0.4103,334,293,0.1399,93,64,0.4531,513,371,0.3827,123,147,0.1633,34,316,0.8924,294,274,0.073,0.3169388156600433,4080,4080,5083,2933,0
163,2012-08-10,1549,2628,0.4106,334,293,0.1399,99,64,0.5469,512,372,0.3763,123,147,0.1633,34,316,0.8924,294,273,0.0769,0.3182888540031397,4093,4093,5096,2945,0
164,2012-08-11,1573,2641,0.4044,334,293,0.1399,99,64,0.5469,512,372,0.3763,123,148,0.1689,34,316,0.8924,294,271,0.0849,0.31597494126859826,4105,4105,5108,2969,0
165,2012-08-12,1583,2653,0.4033,334,293,0.1399,99,64,0.5469,511,373,0.37,123,148,0.1689,34,316,0.8924,294,270,0.0889,0.3154296875,4117,4117,5120,2978,0
166,2012-08-13,1598,2660,0.3992,334,293,0.1399,99,64,0.5469,511,373,0.37,123,149,0.1745,34,316,0.8924,294,269,0.0929,0.3138287497561927,4124,4124,5127,2993,0
167,2012-08-14,1606,2667,0.3978,333,293,0.1365,99,64,0.5469,510,374,0.3636,123,150,0.18,35,316,0.8892,294,270,0.0889,0.3122445006813315,4134,4134,5137,3000,0
168,2012-08-15,1628,2674,0.3912,332,293,0.1331,99,64,0.5469,509,374,0.361,123,150,0.18,36,316,0.8861,294,271,0.0849,0.3080660835762877,4142,4142,5145,3021,0
169,2012-08-16,1641,2681,0.3879,332,293,0.1331,99,64,0.5469,509,375,0.3573,123,151,0.1854,36,316,0.8861,294,272,0.0809,0.3061105722599418,4152,4152,5155,3034,0
170,2012-08-17,1660,2687,0.3822,332,293,0.1331,99,64,0.5469,509,375,0.3573,123,151,0.1854,36,316,0.8861,294,274,0.073,0.3027309703660662,4160,4160,5163,3053,0
171,2012-08-18,1670,2694,0.3801,332,293,0.1331,99,64,0.5469,509,376,0.3537,123,151,0.1854,36,316,0.8861,306,275,0.1127,0.30355761794276875,4169,4169,5172,3075,0
172,2012-08-19,1686,2701,0.3758,331,293,0.1297,99,64,0.5469,509,376,0.3537,123,152,0.1908,36,316,0.8861,307,276,0.1123,0.30129318664350513,4178,4178,5181,3091,0
173,2012-08-20,1706,2701,0.3684,330,293,0.1263,99,64,0.5469,514,377,0.3634,123,152,0.1908,36,316,0.8861,307,277,0.1083,0.29770403241366006,4180,4180,5183,3115,0
174,2012-08-21,1717,2701,0.3643,330,293,0.1263,99,64,0.5469,514,377,0.3634,123,152,0.1908,36,316,0.8861,307,278,0.1043,0.2953317901234568,4181,4181,5184,3126,0
175,2012-08-22,1737,2701,0.3569,330,293,0.1263,99,64,0.5469,514,380,0.3526,123,152,0.1908,36,316,0.8861,307,280,0.0964,0.29022933127770284,4186,4186,5189,3146,0
176,2012-08-23,1756,2701,0.3499,330,293,0.1263,99,64,0.5469,514,382,0.3455,123,152,0.1908,36,316,0.8861,307,281,0.0925,0.28582434514637906,4189,4189,5192,3165,0
177,2012-08-24,1765,2701,0.3465,329,293,0.1229,99,64,0.5469,513,384,0.3359,123,152,0.1908,36,316,0.8861,307,282,0.0887,0.2829643888354187,4192,4192,5195,3172,0
178,2012-08-25,1776,2701,0.3425,329,293,0.1229,99,64,0.5469,513,386,0.329,123,152,0.1908,36,316,0.8861,307,283,0.0848,0.2801077337437476,4195,4195,5198,3183,0
179,2012-08-26,1788,2701,0.338,329,293,0.1229,99,64,0.5469,513,388,0.3222,123,152,0.1908,36,316,0.8861,306,284,0.0775,0.2768698327244761,4198,4198,5201,3194,0
180,2012-08-27,1799,2701,0.334,329,293,0.1229,99,65,0.5231,513,390,0.3154,122,152,0.1974,36,316,0.8861,306,285,0.0737,0.2739673390970221,4202,4202,5205,3204,0
181,2012-08-28,1807,2701,0.331,328,293,0.1195,99,65,0.5231,513,393,0.3053,124,152,0.1842,36,316,0.8861,306,285,0.0737,0.27112135176651303,4205,4205,5208,3213,0
182,2012-08-29,1818,2701,0.3269,328,293,0.1195,99,65,0.5231,512,395,0.2962,124,152,0.1842,37,316,0.8829,306,285,0.0737,0.26813819577735126,4207,4207,5210,3224,0
183,2012-08-30,1827,2701,0.3236,328,293,0.1195,99,65,0.5231,512,397,0.2897,124,152,0.1842,37,316,0.8829,306,285,0.0737,0.2659247889485802,4209,4209,5212,3233,0
184,2012-08-31,1842,2701,0.318,327,293,0.116,99,65,0.5231,512,399,0.2832,124,152,0.1842,37,316,0.8829,306,286,0.0699,0.26212847555129437,4212,4212,5215,3247,0
185,2012-09-01,1850,2701,0.3151,327,293,0.116,99,65,0.5231,512,401,0.2768,124,153,0.1895,37,316,0.8829,303,286,0.0594,0.2596780375622844,4215,4215,5218,3252,0
186,2012-09-02,1859,2701,0.3117,343,293,0.1706,99,65,0.5231,512,403,0.2705,124,153,0.1895,37,316,0.8829,303,286,0.0594,0.26053639846743293,4217,4217,5220,3277,0
187,2012-09-03,1871,2701,0.3073,352,293,0.2014,99,65,0.5231,512,405,0.2642,123,153,0.1961,38,316,0.8797,303,286,0.0594,0.259479126771352,4219,4219,5222,3298,0
188,2012-09-04,1890,2701,0.3003,352,293,0.2014,97,65,0.4923,511,408,0.2525,123,153,0.1961,38,316,0.8797,303,286,0.0594,0.2545454545454545,4222,4222,5225,3314,0
189,2012-09-05,1902,2701,0.2958,352,293,0.2014,97,65,0.4923,511,410,0.2463,123,153,0.1961,38,316,0.8797,303,286,0.0594,0.2517696575473503,4224,4224,5227,3326,0
190,2012-09-06,1914,2701,0.2914,351,293,0.198,97,65,0.4923,511,411,0.2433,123,154,0.2013,38,316,0.8797,302,286,0.0559,0.24899598393574296,4226,4226,5229,3336,0
191,2012-09-07,1921,2701,0.2888,350,293,0.1945,97,65,0.4923,510,413,0.2349,123,154,0.2013,39,316,0.8766,302,286,0.0559,0.24660676734849932,4228,4228,5231,3342,0
192,2012-09-08,1933,2701,0.2843,349,293,0.1911,97,65,0.4923,510,415,0.2289,123,154,0.2013,39,316,0.8766,301,286,0.0524,0.24345499713357538,4230,4230,5233,3352,0
193,2012-09-09,1948,2701,0.2788,349,293,0.1911,96,65,0.4769,510,417,0.223,123,155,0.2065,39,316,0.8766,301,286,0.0524,0.24006875477463713,4233,4233,5236,3366,0
194,2012-09-10,1958,2701,0.2751,348,293,0.1877,96,65,0.4769,510,419,0.2172,123,155,0.2065,40,316,0.8734,300,286,0.049,0.23711340206185566,4235,4235,5238,3375,0
195,2012-09-11,1970,2701,0.2706,348,293,0.1877,96,65,0.4769,509,421,0.209,123,156,0.2115,40,316,0.8734,300,286,0.049,0.2343064300705972,4238,4238,5241,3386,0
196,2012-09-12,1980,2701,0.2669,348,293,0.1877,96,65,0.4769,509,423,0.2033,122,156,0.2179,40,316,0.8734,300,286,0.049,0.23211901583063133,4240,4240,5243,3395,0
197,2012-09-13,1993,2701,0.2621,348,293,0.1877,96,65,0.4769,509,424,0.2005,122,156,0.2179,40,316,0.8734,300,286,0.049,0.2294050343249428,4241,4241,5244,3408,0
198,2012-09-14,2001,2701,0.2592,348,293,0.1877,96,65,0.4769,511,428,0.1939,122,157,0.2229,40,316,0.8734,300,286,0.049,0.22747189940941132,4246,4246,5249,3418,0
199,2012-09-15,2010,2701,0.2558,348,293,0.1877,96,65,0.4769,510,432,0.1806,122,157,0.2229,40,316,0.8734,298,286,0.042,0.22425280791928423,4250,4250,5253,3424,0
200,2012-09-16,2019,2701,0.2525,347,293,0.1843,96,65,0.4769,509,436,0.1674,122,157,0.2229,40,316,0.8734,298,286,0.042,0.22122883774015598,4254,4254,5257,3431,0
201,2012-09-17,2024,2701,0.2506,347,293,0.1843,96,65,0.4769,509,440,0.1568,122,157,0.2229,40,316,0.8734,298,286,0.042,0.21934993347272383,4258,4258,5261,3436,0
202,2012-09-18,2035,2701,0.2466,347,293,0.1843,96,65,0.4769,512,443,0.1558,122,158,0.2278,40,316,0.8734,298,286,0.042,0.21728395061728395,4262,4262,5265,3450,0
203,2012-09-19,2042,2701,0.244,347,293,0.1843,96,65,0.4769,512,447,0.1454,122,158,0.2278,41,316,0.8703,296,286,0.035,0.21446194723856518,4266,4266,5269,3456,0
204,2012-09-20,2051,2701,0.2407,347,293,0.1843,96,65,0.4769,511,451,0.133,123,158,0.2215,42,316,0.8671,296,286,0.035,0.2112649345723497,4270,4270,5273,3466,0
205,2012-09-21,2060,2701,0.2373,345,293,0.1775,96,65,0.4769,511,455,0.1231,123,158,0.2215,42,316,0.8671,295,286,0.0315,0.20807276861853324,4274,4274,5277,3472,0
206,2012-09-22,2066,2701,0.2351,345,293,0.1775,95,65,0.4615,511,459,0.1133,123,159,0.2264,42,316,0.8671,295,286,0.0315,0.2059825823551685,4279,4279,5282,3477,0
207,2012-09-23,2076,2701,0.2314,345,293,0.1775,95,65,0.4615,510,462,0.1039,123,159,0.2264,42,316,0.8671,295,286,0.0315,0.2032166508987701,4282,4282,5285,3486,0
208,2012-09-24,2095,2701,0.2244,343,293,0.1706,95,65,0.4615,510,466,0.0944,124,159,0.2201,44,316,0.8608,295,286,0.0315,0.19776895443373038,4286,4286,5289,3506,0
209,2012-09-25,2099,2701,0.2229,343,293,0.1706,95,65,0.4615,510,470,0.0851,124,159,0.2201,44,316,0.8608,295,286,0.0315,0.1961080672586435,4290,4290,5293,3510,0
210,2012-09-26,2108,2701,0.2195,343,293,0.1706,95,65,0.4615,509,474,0.0738,124,160,0.225,45,316,0.8576,295,286,0.0315,0.193280483201208,4295,4295,5298,3519,0
211,2012-09-27,2115,2701,0.217,343,293,0.1706,95,65,0.4615,509,477,0.0671,124,160,0.225,45,316,0.8576,295,286,0.0315,0.19128466327108093,4298,4298,5301,3526,0
212,2012-09-28,2129,2701,0.2118,342,293,0.1672,95,65,0.4615,509,482,0.056,124,160,0.225,45,316,0.8576,295,287,0.0279,0.18711136235161108,4304,4304,5307,3539,0
213,2012-09-29,2141,2701,0.2073,342,293,0.1672,95,65,0.4615,509,486,0.0473,124,160,0.225,45,316,0.8576,295,288,0.0243,0.18373493975903615,4309,4309,5312,3551,0
214,2012-09-30,2151,2701,0.2036,342,293,0.1672,95,65,0.4615,508,490,0.0367,124,161,0.2298,45,316,0.8576,295,290,0.0172,0.18048505358150027,4316,4316,5319,3560,0
215,2012-10-01,2159,2701,0.2007,342,293,0.1672,95,65,0.4615,518,494,0.0486,124,161,0.2298,45,316,0.8576,294,291,0.0103,0.17956423741547708,4321,4321,5324,3577,0
216,2012-10-02,2164,2701,0.1988,341,293,0.1638,95,65,0.4615,518,498,0.0402,124,161,0.2298,45,316,0.8576,294,292,0.0068,0.17733158191030213,4326,4326,5329,3581,0
217,2012-10-03,2174,2701,0.1951,340,293,0.1604,95,65,0.4615,518,502,0.0319,124,162,0.2346,45,316,0.8576,294,293,0.0034,0.17432052483598875,4332,4332,5335,3590,0
218,2012-10-04,2184,2701,0.1914,340,294,0.1565,95,65,0.4615,518,506,0.0237,124,162,0.2346,45,316,0.8576,294,295,0.0034,0.17128416323474355,4339,4339,5342,3600,0
219,2012-10-05,2194,2701,0.1877,339,294,0.1531,95,65,0.4615,518,510,0.0157,124,162,0.2346,45,316,0.8576,294,296,0.0068,0.16850570413315877,4344,4344,5347,3609,0
220,2012-10-06,2207,2701,0.1829,339,295,0.1492,95,66,0.4394,518,514,0.0078,124,162,0.2346,45,316,0.8576,297,297,0.0,0.16436309301456856,4351,4351,5354,3625,0
221,2012-10-07,2215,2701,0.1799,339,295,0.1492,95,66,0.4394,518,518,0.0,124,163,0.2393,45,316,0.8576,297,298,0.0034,0.1623134328358209,4357,4357,5360,3633,0
222,2012-10-08,2221,2701,0.1777,339,296,0.1453,95,66,0.4394,518,522,0.0077,124,163,0.2393,45,316,0.8576,297,300,0.01,0.16191540898080864,4364,4364,5367,3639,0
223,2012-10-09,2230,2701,0.1744,338,296,0.1419,95,66,0.4394,518,526,0.0152,124,163,0.2393,45,316,0.8576,297,301,0.0133,0.16083395383469842,4369,4369,5372,3647,0
224,2012-10-10,2245,2701,0.1688,338,297,0.138,95,66,0.4394,518,530,0.0226,124,163,0.2393,45,316,0.8576,297,302,0.0166,0.15860914838229825,4375,4375,5378,3662,0
225,2012-10-11,2258,2701,0.164,337,297,0.1347,95,67,0.4179,518,534,0.03,123,164,0.25,45,316,0.8576,297,303,0.0198,0.15691736304549675,4382,4382,5385,3673,0
226,2012-10-12,2266,2701,0.1611,337,298,0.1309,95,67,0.4179,518,538,0.0372,123,164,0.25,45,316,0.8576,297,305,0.0262,0.15615727002967358,4389,4389,5392,3681,0
227,2012-10-13,2278,2701,0.1566,337,298,0.1309,95,67,0.4179,518,539,0.039,123,164,0.25,45,316,0.8576,297,305,0.0262,0.1540886334136844,4390,4390,5393,3693,0
228,2012-10-14,2284,2701,0.1544,337,299,0.1271,94,67,0.403,518,540,0.0407,123,165,0.2545,45,316,0.8576,297,305,0.0262,0.15289103039288363,4393,4393,5396,3698,0
229,2012-10-15,2292,2701,0.1514,337,299,0.1271,94,67,0.403,518,541,0.0425,123,166,0.259,45,316,0.8576,297,306,0.0294,0.1518799777736618,4396,4396,5399,3706,0
230,2012-10-16,2300,2701,0.1485,336,300,0.12,94,68,0.3824,516,543,0.0497,123,166,0.259,45,316,0.8576,297,306,0.0294,0.1504719600222099,4400,4400,5403,3711,0
231,2012-10-17,2311,2701,0.1444,335,302,0.1093,94,68,0.3824,516,544,0.0515,123,167,0.2635,45,316,0.8576,297,307,0.0326,0.14829881656804733,4405,4405,5408,3721,0
232,2012-10-18,2321,2701,0.1407,333,303,0.099,94,68,0.3824,516,545,0.0532,123,168,0.2679,45,316,0.8576,297,307,0.0326,0.1461836998706339,4408,4408,5411,3729,0
233,2012-10-19,2327,2701,0.1385,333,305,0.0918,94,68,0.3824,516,546,0.0549,123,168,0.2679,45,316,0.8576,297,307,0.0326,0.14480975249353528,4411,4411,5414,3735,0
234,2012-10-20,2329,2701,0.1377,332,307,0.0814,94,68,0.3824,516,547,0.0567,123,169,0.2722,45,316,0.8576,297,308,0.0357,0.14430706772467244,4416,4416,5419,3736,0
235,2012-10-21,2332,2701,0.1366,331,308,0.0747,94,68,0.3824,516,548,0.0584,123,169,0.2722,46,316,0.8544,296,308,0.039,0.14351595646559676,4418,4418,5421,3738,0
236,2012-10-22,2334,2701,0.1359,331,310,0.0677,94,68,0.3824,516,549,0.0601,123,170,0.2765,46,316,0.8544,295,309,0.0453,0.14338370807224474,4423,4423,5426,3739,0
237,2012-10-23,2344,2701,0.1322,331,312,0.0609,94,68,0.3824,516,551,0.0635,123,171,0.2807,46,316,0.8544,295,309,0.0453,0.14159454980666544,4428,4428,5431,3749,0
238,2012-10-24,2351,2701,0.1296,331,313,0.0575,94,68,0.3824,516,552,0.0652,123,171,0.2807,46,316,0.8544,295,309,0.0453,0.14025400331308668,4430,4430,5433,3756,0
239,2012-10-25,2358,2701,0.127,331,313,0.0575,94,69,0.3623,515,552,0.067,123,171,0.2807,46,316,0.8544,295,309,0.0453,0.13894000736106,4431,4431,5434,3762,0
240,2012-10-26,2366,2701,0.124,331,313,0.0575,94,69,0.3623,515,552,0.067,123,171,0.2807,46,316,0.8544,295,309,0.0453,0.1374677953625322,4431,4431,5434,3770,0
241,2012-10-27,2373,2701,0.1214,331,313,0.0575,94,70,0.3429,513,552,0.0707,123,171,0.2807,47,316,0.8513,295,309,0.0453,0.13615455381784727,4432,4432,5435,3776,0
242,2012-10-28,2382,2701,0.1181,331,313,0.0575,94,70,0.3429,512,552,0.0725,123,171,0.2807,47,316,0.8513,295,309,0.0453,0.13468261269549217,4432,4432,5435,3784,0
243,2012-10-29,2394,2701,0.1137,328,313,0.0479,94,71,0.3239,511,552,0.0743,123,171,0.2807,47,317,0.8517,295,309,0.0453,0.13205812028692293,4434,4434,5437,3792,0
244,2012-10-30,2394,2701,0.1137,327,313,0.0447,93,72,0.2917,511,552,0.0743,123,171,0.2807,47,317,0.8517,295,309,0.0453,0.1314821625597646,4435,4435,5438,3790,0
245,2012-10-31,2401,2701,0.1111,329,313,0.0511,93,72,0.2917,510,552,0.0761,123,171,0.2807,48,317,0.8486,294,309,0.0485,0.13074659801397573,4435,4435,5438,3798,0
246,2012-11-01,2406,2701,0.1092,336,313,0.0735,93,73,0.274,509,552,0.0779,123,171,0.2807,49,317,0.8454,294,309,0.0485,0.13090641662070235,4436,4436,5439,3810,0
247,2012-11-02,2417,2701,0.1051,336,313,0.0735,93,73,0.274,509,552,0.0779,123,171,0.2807,49,317,0.8454,294,309,0.0485,0.12888398602684317,4436,4436,5439,3821,0
248,2012-11-03,2423,2701,0.1029,336,313,0.0735,93,74,0.2568,509,552,0.0779,123,171,0.2807,49,317,0.8454,294,309,0.0485,0.1275735294117647,4437,4437,5440,3827,0
249,2012-11-04,2427,2701,0.1014,336,314,0.0701,93,74,0.2568,509,552,0.0779,123,171,0.2807,49,318,0.8459,297,309,0.0388,0.12624035281146637,4439,4439,5442,3834,0
250,2012-11-05,2431,2701,0.1,335,314,0.0669,93,75,0.24,509,552,0.0779,123,171,0.2807,49,318,0.8459,298,309,0.0356,0.12493110417049422,4440,4440,5443,3838,0
251,2012-11-06,2441,2701,0.0963,335,314,0.0669,93,75,0.24,510,552,0.0761,123,171,0.2807,49,318,0.8459,298,309,0.0356,0.12291015983832446,4440,4440,5443,3849,0
252,2012-11-07,2452,2701,0.0922,335,314,0.0669,93,76,0.2237,509,552,0.0779,123,171,0.2807,50,318,0.8428,298,309,0.0356,0.12068332108743571,4441,4441,5444,3860,0
253,2012-11-08,2460,2701,0.0892,335,314,0.0669,93,76,0.2237,509,552,0.0779,123,171,0.2807,51,318,0.8396,297,309,0.0388,0.11921381337252021,4441,4441,5444,3868,0
254,2012-11-09,2467,2701,0.0866,335,314,0.0669,93,77,0.2078,509,552,0.0779,123,171,0.2807,52,318,0.8365,297,309,0.0388,0.11753902662993572,4442,4442,5445,3876,0
255,2012-11-10,2468,2701,0.0863,334,314,0.0637,93,77,0.2078,509,552,0.0779,123,171,0.2807,52,318,0.8365,296,309,0.0421,0.11735537190082644,4442,4442,5445,3875,0
256,2012-11-11,2477,2701,0.0829,334,314,0.0637,93,78,0.1923,509,552,0.0779,123,171,0.2807,52,319,0.837,296,309,0.0421,0.11565999632825409,4444,4444,5447,3884,0
257,2012-11-12,2485,2701,0.08,334,314,0.0637,93,78,0.1923,509,552,0.0779,123,171,0.2807,52,319,0.837,296,309,0.0421,0.11419129796218101,4444,4444,5447,3892,0
258,2012-11-13,2488,2701,0.0789,333,314,0.0605,93,79,0.1772,509,552,0.0779,123,171,0.2807,52,319,0.837,296,309,0.0421,0.11325256975036711,4445,4445,5448,3894,0
259,2012-11-14,2500,2701,0.0744,333,314,0.0605,93,79,0.1772,510,552,0.0761,123,171,0.2807,52,319,0.837,296,309,0.0421,0.11086637298091043,4445,4445,5448,3907,0
260,2012-11-15,2498,2701,0.0752,332,314,0.0573,93,80,0.1625,509,552,0.0779,123,171,0.2807,52,319,0.837,295,309,0.0453,0.11121306661772802,4446,4446,5449,3902,0
261,2012-11-16,2510,2701,0.0707,332,315,0.054,93,80,0.1625,509,552,0.0779,123,171,0.2807,52,319,0.837,295,309,0.0453,0.10880733944954128,4447,4447,5450,3914,0
262,2012-11-17,2511,2701,0.0703,332,315,0.054,93,81,0.1481,509,552,0.0779,123,171,0.2807,52,319,0.837,295,309,0.0453,0.10842047330764998,4448,4448,5451,3915,0
263,2012-11-18,2518,2701,0.0678,332,315,0.054,93,81,0.1481,510,552,0.0761,123,171,0.2807,52,320,0.8375,295,309,0.0453,0.10711665443873808,4449,4449,5452,3923,0
264,2012-11-19,2525,2701,0.0652,331,316,0.0475,93,83,0.1205,510,552,0.0761,123,171,0.2807,52,320,0.8375,295,309,0.0453,0.10504124656278643,4452,4452,5455,3929,0
265,2012-11-20,2527,2701,0.0644,331,317,0.0442,93,84,0.1071,509,552,0.0779,123,171,0.2807,53,320,0.8344,295,309,0.0453,0.10426974528129009,4454,4454,5457,3931,0
266,2012-11-21,2536,2701,0.0611,331,318,0.0409,93,85,0.0941,509,552,0.0779,123,171,0.2807,53,320,0.8344,295,309,0.0453,0.10221652317274225,4456,4456,5459,3940,0
267,2012-11-22,2544,2701,0.0581,331,319,0.0376,93,86,0.0814,510,552,0.0761,123,171,0.2807,54,320,0.8312,295,309,0.0453,0.09998168833546969,4458,4458,5461,3950,0
268,2012-11-23,2551,2701,0.0555,331,320,0.0344,93,87,0.069,509,552,0.0779,123,171,0.2807,54,320,0.8312,294,309,0.0485,0.09866373787296358,4460,4460,5463,3955,0
269,2012-11-24,2557,2701,0.0533,331,321,0.0312,93,89,0.0449,509,552,0.0779,123,171,0.2807,54,321,0.8318,294,309,0.0485,0.09712822388878727,4464,4464,5467,3961,0
270,2012-11-25,2562,2701,0.0515,331,322,0.028,93,90,0.0333,509,552,0.0779,123,171,0.2807,56,321,0.8255,297,309,0.0388,0.09489851892484914,4466,4466,5469,3971,0
271,2012-11-26,2566,2701,0.05,331,323,0.0248,93,90,0.0333,509,552,0.0779,123,171,0.2807,56,321,0.8255,297,309,0.0388,0.09396709323583181,4467,4467,5470,3975,0
272,2012-11-27,2574,2701,0.047,331,323,0.0248,93,90,0.0333,509,552,0.0779,123,171,0.2807,56,321,0.8255,297,309,0.0388,0.09250457038391224,4467,4467,5470,3983,0
273,2012-11-28,2598,2701,0.0381,330,324,0.0185,93,90,0.0333,509,552,0.0779,123,171,0.2807,56,321,0.8255,297,309,0.0388,0.08773533174922318,4468,4468,5471,4006,0
274,2012-11-29,2603,2701,0.0363,329,325,0.0123,93,90,0.0333,509,552,0.0779,123,171,0.2807,56,321,0.8255,297,309,0.0388,0.08644005847953216,4469,4469,5472,4010,0
275,2012-11-30,2605,2701,0.0355,329,326,0.0092,93,90,0.0333,509,552,0.0779,122,171,0.2865,57,321,0.8224,297,309,0.0388,0.0858761191302759,4470,4470,5473,4012,0
276,2012-12-01,2605,2701,0.0355,329,327,0.0061,93,90,0.0333,509,552,0.0779,122,171,0.2865,57,322,0.823,297,309,0.0388,0.08584474885844749,4472,4472,5475,4012,0
277,2012-12-02,2606,2701,0.0352,329,328,0.003,92,90,0.0222,511,552,0.0743,122,171,0.2865,58,322,0.8199,297,309,0.0388,0.08473338203067933,4473,4473,5476,4015,0
278,2012-12-03,2606,2701,0.0352,328,329,0.003,92,90,0.0222,511,552,0.0743,122,171,0.2865,58,322,0.8199,297,309,0.0388,0.08471791126529121,4474,4474,5477,4014,0
279,2012-12-04,2606,2701,0.0352,327,330,0.0091,92,90,0.0222,511,552,0.0743,122,171,0.2865,58,322,0.8199,297,309,0.0388,0.0850675428988682,4475,4475,5478,4013,0
280,2012-12-05,2605,2701,0.0355,329,331,0.006,91,90,0.0111,511,552,0.0743,122,171,0.2865,58,322,0.8199,297,309,0.0388,0.08486950173389304,4476,4476,5479,4013,0
281,2012-12-06,2606,2701,0.0352,332,332,0.0,91,90,0.0111,511,552,0.0743,120,171,0.2982,60,322,0.8137,297,309,0.0388,0.0843065693430657,4477,4477,5480,4017,0
282,2012-12-07,2608,2701,0.0344,332,333,0.003,94,90,0.0444,511,552,0.0743,124,171,0.2749,61,322,0.8106,296,309,0.0421,0.08392629082284254,4478,4478,5481,4026,0
283,2012-12-08,2611,2701,0.0333,332,334,0.006,99,90,0.1,511,552,0.0743,124,171,0.2749,61,323,0.8111,296,309,0.0421,0.08462520517964618,4480,4480,5483,4034,0
284,2012-12-09,2613,2701,0.0326,332,335,0.009,99,90,0.1,511,552,0.0743,124,171,0.2749,61,323,0.8111,296,309,0.0421,0.08442742523705325,4481,4481,5484,4036,0
285,2012-12-10,2613,2701,0.0326,332,336,0.0119,99,90,0.1,511,552,0.0743,124,171,0.2749,61,323,0.8111,296,309,0.0421,0.0845943482224248,4482,4482,5485,4036,0
