Day,Date,Fassala-Mbera sim,Fassala-Mbera data,Fassala-Mbera error,Mentao sim,Mentao data,Mentao error,Bobo-Dioulasso sim,Bobo-Dioulasso data,Bobo-Dioulasso error,Abala sim,Abala data,Abala error,Mangaize sim,Mangaize data,Mangaize error,Niamey sim,Niamey data,Niamey error,Tabareybarey sim,Tabareybarey data,Tabareybarey error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
144,2012-07-22,1352,2438,0.4454,340,291,0.1684,94,63,0.4921,515,359,0.4345,125,124,0.0081,22,316,0.9304,296,189,0.5661,0.36044323646247123,3780,3780,4783,2744,0
145,2012-07-23,1358,2449,0.4455,340,292,0.1644,94,64,0.4688,514,360,0.4278,125,125,0.0,23,316,0.9272,296,202,0.4653,0.3554354604032426,3808,3808,4811,2750,0
146,2012-07-24,1372,2459,0.442,340,292,0.1644,94,64,0.4688,513,361,0.4211,124,126,0.0159,25,316,0.9209,296,215,0.3767,0.3496691480562448,3833,3833,4836,2764,0
147,2012-07-25,1380,2470,0.4413,340,293,0.1604,94,64,0.4688,512,361,0.4183,124,128,0.0312,26,316,0.9177,296,228,0.2982,0.3454657618753856,3860,3860,4863,2772,0
148,2012-07-26,1391,2480,0.4391,340,293,0.1604,94,64,0.4688,512,362,0.4144,124,129,0.0388,26,316,0.9177,296,241,0.2282,0.34083469721767595,3885,3885,4888,2783,0
149,2012-07-27,1402,2491,0.4372,340,293,0.1604,94,64,0.4688,511,363,0.4077,124,130,0.0462,27,316,0.9146,296,244,0.2131,0.33870309951060357,3901,3901,4904,2794,0
150,2012-07-28,1406,2502,0.438,340,293,0.1604,94,64,0.4688,509,364,0.3984,124,132,0.0606,28,316,0.9114,296,247,0.1984,0.3379394432026011,3918,3918,4921,2797,0
151,2012-07-29,1413,2512,0.4375,338,293,0.1536,92,64,0.4375,509,365,0.3945,124,133,0.0677,28,316,0.9114,296,250,0.184,0.33610210696920584,3933,3933,4936,2800,0
152,2012-07-30,1429,2512,0.4311,338,293,0.1536,92,64,0.4375,511,366,0.3962,124,134,0.0746,28,316,0.9114,296,253,0.17,0.33232139243068204,3938,3938,4941,2818,0
153,2012-07-31,1440,2512,0.4268,338,293,0.1536,92,64,0.4375,510,366,0.3934,123,147,0.1633,29,316,0.9082,296,256,0.1562,0.33084526931611863,3954,3954,4957,2828,0
154,2012-08-01,1455,2512,0.4208,338,293,0.1536,92,64,0.4375,509,367,0.3869,123,147,0.1633,29,316,0.9082,296,260,0.1385,0.32627972591696897,3959,3959,4962,2842,0
155,2012-08-02,1469,2512,0.4152,336,293,0.1468,92,64,0.4375,511,367,0.3924,123,146,0.1575,30,316,0.9051,296,263,0.1255,0.32232070910556004,3961,3961,4964,2857,0
156,2012-08-03,1486,2529,0.4124,336,293,0.1468,92,64,0.4375,511,368,0.3886,123,146,0.1575,30,316,0.9051,296,266,0.1128,0.320160481444333,3982,3982,4985,2874,0
157,2012-08-04,1503,2547,0.4099,335,293,0.1433,92,64,0.4375,511,368,0.3886,123,146,0.1575,31,316,0.9019,295,269,0.0967,0.3178186176588094,4003,4003,5006,2890,0
158,2012-08-05,1510,2564,0.4111,334,293,0.1399,92,64,0.4375,510,369,0.3821,123,145,0.1517,31,316,0.9019,295,272,0.0846,0.3171508157580581,4023,4023,5026,2895,0
159,2012-08-06,1520,2577,0.4102,334,293,0.1399,92,64,0.4375,510,369,0.3821,123,145,0.1517,31,316,0.9019,295,275,0.0727,0.3161443871479572,4039,4039,5042,2905,0
160,2012-08-07,1535,2589,0.4071,334,293,0.1399,92,64,0.4375,511,370,0.3811,123,145,0.1517,33,316,0.8956,294,276,0.0652,0.31388449367088606,4053,4053,5056,2922,0
161,2012-08-08,1546,2602,0.4058,334,293,0.1399,92,64,0.4375,511,370,0.3811,123,146,0.1575,33,316,0.8956,294,275,0.0691,0.31386861313868614,4066,4066,5069,2933,0
162,2012-08-09,1558,2615,0.4042,333,293,0.1365,92,64,0.4375,511,371,0.3774,123,147,0.1633,33,316,0.8956,303,274,0.1058,0.3149714735392485,4080,4080,5083,2953,0
163,2012-08-10,1575,2628,0.4007,333,293,0.1365,92,64,0.4375,511,372,0.3737,123,147,0.1633,33,316,0.8956,304,273,0.1136,0.3135792778649921,4093,4093,5096,2971,0
164,2012-08-11,1586,2641,0.3995,333,293,0.1365,92,64,0.4375,510,372,0.371,123,148,0.1689,34,316,0.8924,304,271,0.1218,0.3134299138606108,4105,4105,5108,2982,0
165,2012-08-12,1600,2653,0.3969,332,293,0.1331,92,64,0.4375,510,373,0.3673,123,148,0.1689,34,316,0.8924,304,270,0.1259,0.312109375,4117,4117,5120,2995,0
166,2012-08-13,1606,2660,0.3962,332,293,0.1331,92,64,0.4375,510,373,0.3673,123,149,0.1745,34,316,0.8924,304,269,0.1301,0.31226838307002147,4124,4124,5127,3001,0
167,2012-08-14,1621,2667,0.3922,332,293,0.1331,92,64,0.4375,510,374,0.3636,123,150,0.18,34,316,0.8924,304,270,0.1259,0.30990850691064825,4134,4134,5137,3016,0
168,2012-08-15,1638,2674,0.3874,332,293,0.1331,92,64,0.4375,510,374,0.3636,123,150,0.18,35,316,0.8892,302,271,0.1144,0.30670553935860057,4142,4142,5145,3032,0
169,2012-08-16,1651,2681,0.3842,332,293,0.1331,92,64,0.4375,509,375,0.3573,123,151,0.1854,35,316,0.8892,301,272,0.1066,0.304364694471387,4152,4152,5155,3043,0
170,2012-08-17,1664,2687,0.3807,332,293,0.1331,92,64,0.4375,510,375,0.36,123,151,0.1854,35,316,0.8892,301,274,0.0985,0.30234359868293625,4160,4160,5163,3057,0
171,2012-08-18,1672,2694,0.3794,332,293,0.1331,92,64,0.4375,510,376,0.3564,123,151,0.1854,35,316,0.8892,300,275,0.0909,0.30104408352668216,4169,4169,5172,3064,0
172,2012-08-19,1678,2701,0.3787,332,293,0.1331,91,64,0.4219,509,376,0.3537,123,152,0.1908,36,316,0.8861,300,276,0.087,0.3001351090523065,4178,4178,5181,3069,0
173,2012-08-20,1687,2701,0.3754,331,293,0.1297,92,64,0.4375,511,377,0.3554,123,152,0.1908,36,316,0.8861,300,277,0.083,0.2982828477715609,4180,4180,5183,3080,0
174,2012-08-21,1693,2701,0.3732,330,293,0.1263,99,64,0.5469,511,377,0.3554,123,152,0.1908,37,316,0.8829,300,278,0.0791,0.2978395061728395,4181,4181,5184,3093,0
175,2012-08-22,1708,2701,0.3676,329,293,0.1229,99,64,0.5469,510,380,0.3421,123,152,0.1908,37,316,0.8829,300,280,0.0714,0.29331277702832914,4186,4186,5189,3106,0
176,2012-08-23,1719,2701,0.3636,329,293,0.1229,99,64,0.5469,510,382,0.3351,123,152,0.1908,37,316,0.8829,300,281,0.0676,0.29044684129429893,4189,4189,5192,3117,0
177,2012-08-24,1741,2701,0.3554,329,293,0.1229,99,64,0.5469,510,384,0.3281,123,152,0.1908,37,316,0.8829,300,282,0.0638,0.2854667949951877,4192,4192,5195,3139,0
178,2012-08-25,1751,2701,0.3517,329,293,0.1229,99,64,0.5469,509,386,0.3187,123,152,0.1908,38,316,0.8797,300,283,0.0601,0.28241631396691036,4195,4195,5198,3149,0
179,2012-08-26,1754,2701,0.3506,329,293,0.1229,99,64,0.5469,509,388,0.3119,123,152,0.1908,38,316,0.8797,300,284,0.0563,0.2810997885022111,4198,4198,5201,3152,0
180,2012-08-27,1764,2701,0.3469,329,293,0.1229,99,65,0.5231,509,390,0.3051,123,152,0.1908,38,316,0.8797,300,285,0.0526,0.2781940441882805,4202,4202,5205,3162,0
181,2012-08-28,1777,2701,0.3421,329,293,0.1229,99,65,0.5231,509,393,0.2952,123,152,0.1908,38,316,0.8797,300,285,0.0526,0.2749615975422427,4205,4205,5208,3175,0
182,2012-08-29,1792,2701,0.3365,329,293,0.1229,99,65,0.5231,509,395,0.2886,123,152,0.1908,38,316,0.8797,300,285,0.0526,0.2715930902111324,4207,4207,5210,3190,0
183,2012-08-30,1806,2701,0.3314,329,293,0.1229,98,65,0.5077,509,397,0.2821,123,152,0.1908,38,316,0.8797,300,285,0.0526,0.26822716807367614,4209,4209,5212,3203,0
184,2012-08-31,1814,2701,0.3284,329,293,0.1229,98,65,0.5077,509,399,0.2757,123,152,0.1908,38,316,0.8797,300,286,0.049,0.26596356663470755,4212,4212,5215,3211,0
185,2012-09-01,1824,2701,0.3247,329,293,0.1229,98,65,0.5077,509,401,0.2693,123,153,0.1961,38,316,0.8797,300,286,0.049,0.2637025680337294,4215,4215,5218,3221,0
186,2012-09-02,1838,2701,0.3195,329,293,0.1229,98,65,0.5077,512,403,0.2705,123,153,0.1961,39,316,0.8766,300,286,0.049,0.26091954022988506,4217,4217,5220,3239,0
187,2012-09-03,1851,2701,0.3147,329,293,0.1229,98,65,0.5077,511,405,0.2617,123,153,0.1961,39,316,0.8766,300,286,0.049,0.2577556491765607,4219,4219,5222,3251,0
188,2012-09-04,1866,2701,0.3091,328,293,0.1195,98,65,0.5077,511,408,0.2525,123,153,0.1961,39,316,0.8766,299,286,0.0455,0.2537799043062201,4222,4222,5225,3264,0
189,2012-09-05,1881,2701,0.3036,328,293,0.1195,98,65,0.5077,510,410,0.2439,123,153,0.1961,40,316,0.8734,299,286,0.0455,0.2500478285823608,4224,4224,5227,3279,0
190,2012-09-06,1894,2701,0.2988,328,293,0.1195,98,65,0.5077,509,411,0.2384,123,154,0.2013,40,316,0.8734,298,286,0.042,0.2470835723847772,4226,4226,5229,3290,0
191,2012-09-07,1910,2701,0.2929,327,293,0.116,98,65,0.5077,509,413,0.2324,123,154,0.2013,40,316,0.8734,298,286,0.042,0.24335691072452686,4228,4228,5231,3305,0
192,2012-09-08,1923,2701,0.288,328,293,0.1195,98,65,0.5077,511,415,0.2313,123,154,0.2013,41,316,0.8703,297,286,0.0385,0.24058857252054272,4230,4230,5233,3321,0
193,2012-09-09,1936,2701,0.2832,335,293,0.1433,98,65,0.5077,511,417,0.2254,123,155,0.2065,41,316,0.8703,297,286,0.0385,0.23911382734912145,4233,4233,5236,3341,0
194,2012-09-10,1949,2701,0.2784,335,293,0.1433,98,65,0.5077,511,419,0.2196,123,155,0.2065,41,316,0.8703,297,286,0.0385,0.23615883925162276,4235,4235,5238,3354,0
195,2012-09-11,1964,2701,0.2729,335,293,0.1433,98,65,0.5077,511,421,0.2138,123,156,0.2115,41,316,0.8703,297,286,0.0385,0.2329708070978821,4238,4238,5241,3369,0
196,2012-09-12,1978,2701,0.2677,335,293,0.1433,98,65,0.5077,511,423,0.208,123,156,0.2115,41,316,0.8703,296,286,0.035,0.22963951935914553,4240,4240,5243,3382,0
197,2012-09-13,1983,2701,0.2658,335,293,0.1433,98,65,0.5077,510,424,0.2028,123,156,0.2115,42,316,0.8671,296,286,0.035,0.22807017543859648,4241,4241,5244,3387,0
198,2012-09-14,1987,2701,0.2643,335,293,0.1433,98,65,0.5077,509,428,0.1893,123,157,0.2166,42,316,0.8671,296,286,0.035,0.22632882453800723,4246,4246,5249,3390,0
199,2012-09-15,1990,2701,0.2632,335,293,0.1433,98,65,0.5077,509,432,0.1782,123,157,0.2166,42,316,0.8671,296,286,0.035,0.2248239101465829,4250,4250,5253,3393,0
200,2012-09-16,1997,2701,0.2606,335,293,0.1433,98,65,0.5077,510,436,0.1697,123,157,0.2166,43,316,0.8639,296,286,0.035,0.22256039566292563,4254,4254,5257,3402,0
201,2012-09-17,2003,2701,0.2584,335,293,0.1433,98,65,0.5077,510,440,0.1591,123,157,0.2166,43,316,0.8639,296,286,0.035,0.22049040106443643,4258,4258,5261,3408,0
202,2012-09-18,2016,2701,0.2536,334,293,0.1399,98,65,0.5077,509,443,0.149,122,158,0.2278,43,316,0.8639,296,286,0.035,0.21728395061728395,4262,4262,5265,3418,0
203,2012-09-19,2030,2701,0.2484,334,293,0.1399,98,65,0.5077,509,447,0.1387,122,158,0.2278,43,316,0.8639,296,286,0.035,0.21370278990320743,4266,4266,5269,3432,0
204,2012-09-20,2039,2701,0.2451,334,293,0.1399,98,65,0.5077,509,451,0.1286,122,158,0.2278,43,316,0.8639,295,286,0.0315,0.21088564384600797,4270,4270,5273,3440,0
205,2012-09-21,2050,2701,0.241,334,293,0.1399,98,65,0.5077,514,455,0.1297,122,158,0.2278,43,316,0.8639,295,286,0.0315,0.20883077506158804,4274,4274,5277,3456,0
206,2012-09-22,2058,2701,0.2381,334,293,0.1399,98,65,0.5077,514,459,0.1198,122,159,0.2327,43,316,0.8639,295,286,0.0315,0.20655054903445663,4279,4279,5282,3464,0
207,2012-09-23,2068,2701,0.2344,334,293,0.1399,98,65,0.5077,514,462,0.1126,122,159,0.2327,43,316,0.8639,295,286,0.0315,0.20397350993377483,4282,4282,5285,3474,0
208,2012-09-24,2079,2701,0.2303,333,293,0.1365,98,65,0.5077,514,466,0.103,122,159,0.2327,43,316,0.8639,295,286,0.0315,0.20079410096426545,4286,4286,5289,3484,0
209,2012-09-25,2093,2701,0.2251,332,293,0.1331,98,65,0.5077,514,470,0.0936,122,159,0.2327,43,316,0.8639,295,286,0.0315,0.1970527111279048,4290,4290,5293,3497,0
210,2012-09-26,2106,2701,0.2203,332,293,0.1331,98,65,0.5077,514,474,0.0844,122,160,0.2375,43,316,0.8639,295,286,0.0315,0.19384673461683655,4295,4295,5298,3510,0
211,2012-09-27,2113,2701,0.2177,332,293,0.1331,98,65,0.5077,514,477,0.0776,122,160,0.2375,43,316,0.8639,295,286,0.0315,0.19185059422750425,4298,4298,5301,3517,0
212,2012-09-28,2125,2701,0.2133,332,293,0.1331,98,65,0.5077,514,482,0.0664,122,160,0.2375,43,316,0.8639,295,287,0.0279,0.18824194460146976,4304,4304,5307,3529,0
213,2012-09-29,2132,2701,0.2107,332,293,0.1331,98,65,0.5077,514,486,0.0576,122,160,0.2375,43,316,0.8639,295,288,0.0243,0.18580572289156627,4309,4309,5312,3536,0
214,2012-09-30,2139,2701,0.2081,331,293,0.1297,98,65,0.5077,514,490,0.049,122,161,0.2422,43,316,0.8639,295,290,0.0172,0.18311712727956383,4316,4316,5319,3542,0
215,2012-10-01,2151,2701,0.2036,331,293,0.1297,98,65,0.5077,513,494,0.0385,122,161,0.2422,43,316,0.8639,294,291,0.0103,0.17937640871525168,4321,4321,5324,3552,0
216,2012-10-02,2166,2701,0.1981,331,293,0.1297,98,65,0.5077,513,498,0.0301,122,161,0.2422,43,316,0.8639,294,292,0.0068,0.17545505723400262,4326,4326,5329,3567,0
217,2012-10-03,2174,2701,0.1951,330,293,0.1263,98,65,0.5077,512,502,0.0199,122,162,0.2469,44,316,0.8608,294,293,0.0034,0.1724461105904405,4332,4332,5335,3574,0
218,2012-10-04,2181,2701,0.1925,328,294,0.1156,98,65,0.5077,512,506,0.0119,122,162,0.2469,44,316,0.8608,294,295,0.0034,0.1695994009734182,4339,4339,5342,3579,0
219,2012-10-05,2192,2701,0.1884,327,294,0.1122,98,65,0.5077,511,510,0.002,122,162,0.2469,44,316,0.8608,294,296,0.0068,0.16644847578081168,4344,4344,5347,3588,0
220,2012-10-06,2202,2701,0.1847,327,295,0.1085,98,66,0.4848,511,514,0.0058,122,162,0.2469,44,316,0.8608,294,297,0.0101,0.16454986925663057,4351,4351,5354,3598,0
221,2012-10-07,2216,2701,0.1796,332,295,0.1254,98,66,0.4848,510,518,0.0154,122,163,0.2515,44,316,0.8608,294,298,0.0134,0.16399253731343283,4357,4357,5360,3616,0
222,2012-10-08,2229,2701,0.1748,333,296,0.125,98,66,0.4848,510,522,0.023,122,163,0.2515,44,316,0.8608,294,300,0.02,0.16247438047326254,4364,4364,5367,3630,0
223,2012-10-09,2242,2701,0.1699,332,296,0.1216,98,66,0.4848,510,526,0.0304,122,163,0.2515,44,316,0.8608,294,301,0.0233,0.16064780342516755,4369,4369,5372,3642,0
224,2012-10-10,2251,2701,0.1666,331,297,0.1145,98,66,0.4848,510,530,0.0377,121,163,0.2577,45,316,0.8576,294,302,0.0265,0.15935291930085535,4375,4375,5378,3650,0
225,2012-10-11,2263,2701,0.1622,331,297,0.1145,98,67,0.4627,509,534,0.0468,125,164,0.2378,45,316,0.8576,294,303,0.0297,0.157288765088208,4382,4382,5385,3665,0
226,2012-10-12,2268,2701,0.1603,330,298,0.1074,98,67,0.4627,509,538,0.0539,125,164,0.2378,46,316,0.8544,299,305,0.0197,0.15578635014836795,4389,4389,5392,3675,0
227,2012-10-13,2277,2701,0.157,330,298,0.1074,98,67,0.4627,509,539,0.0557,125,164,0.2378,46,316,0.8544,300,305,0.0164,0.1540886334136844,4390,4390,5393,3685,0
228,2012-10-14,2281,2701,0.1555,330,299,0.1037,98,67,0.4627,509,540,0.0574,125,165,0.2424,46,316,0.8544,300,305,0.0164,0.15344699777613047,4393,4393,5396,3689,0
229,2012-10-15,2296,2701,0.1499,330,299,0.1037,98,67,0.4627,509,541,0.0591,125,166,0.247,46,316,0.8544,299,306,0.0229,0.1513243193183923,4396,4396,5399,3703,0
230,2012-10-16,2303,2701,0.1474,330,300,0.1,98,68,0.4412,509,543,0.0626,125,166,0.247,46,316,0.8544,298,306,0.0261,0.15010179529890802,4400,4400,5403,3709,0
231,2012-10-17,2319,2701,0.1414,330,302,0.0927,97,68,0.4265,509,544,0.0643,125,167,0.2515,46,316,0.8544,298,307,0.0293,0.14700443786982248,4405,4405,5408,3724,0
232,2012-10-18,2328,2701,0.1381,329,303,0.0858,97,68,0.4265,509,545,0.0661,125,168,0.256,46,316,0.8544,298,307,0.0293,0.14525965625577528,4408,4408,5411,3732,0
233,2012-10-19,2336,2701,0.1351,329,305,0.0787,97,68,0.4265,509,546,0.0678,125,168,0.256,47,316,0.8513,298,307,0.0293,0.14333210195788695,4411,4411,5414,3741,0
234,2012-10-20,2355,2701,0.1281,329,307,0.0717,97,68,0.4265,509,547,0.0695,125,169,0.2604,47,316,0.8513,298,308,0.0325,0.13987820631112752,4416,4416,5419,3760,0
235,2012-10-21,2365,2701,0.1244,328,308,0.0649,97,68,0.4265,509,548,0.0712,125,169,0.2604,48,316,0.8481,298,308,0.0325,0.13761298653384985,4418,4418,5421,3770,0
236,2012-10-22,2370,2701,0.1225,328,310,0.0581,97,68,0.4265,510,549,0.071,125,170,0.2647,48,316,0.8481,298,309,0.0356,0.13656468853667528,4423,4423,5426,3776,0
237,2012-10-23,2377,2701,0.12,328,312,0.0513,97,68,0.4265,510,551,0.0744,125,171,0.269,48,316,0.8481,297,309,0.0388,0.13551832075124287,4428,4428,5431,3782,0
238,2012-10-24,2386,2701,0.1166,328,313,0.0479,97,68,0.4265,510,552,0.0761,125,171,0.269,48,316,0.8481,296,309,0.0421,0.13399595067182035,4430,4430,5433,3790,0
239,2012-10-25,2396,2701,0.1129,328,313,0.0479,97,69,0.4058,510,552,0.0761,124,171,0.2749,49,316,0.8449,296,309,0.0421,0.131947000368053,4431,4431,5434,3800,0
240,2012-10-26,2405,2701,0.1096,328,313,0.0479,97,69,0.4058,510,552,0.0761,124,171,0.2749,49,316,0.8449,296,309,0.0421,0.13029076186970923,4431,4431,5434,3809,0
241,2012-10-27,2409,2701,0.1081,327,313,0.0447,97,70,0.3857,509,552,0.0779,124,171,0.2749,50,316,0.8418,296,309,0.0421,0.12916283348666052,4432,4432,5435,3812,0
242,2012-10-28,2423,2701,0.1029,331,313,0.0575,97,70,0.3857,509,552,0.0779,124,171,0.2749,50,316,0.8418,296,309,0.0421,0.12732290708371666,4432,4432,5435,3830,0
243,2012-10-29,2429,2701,0.1007,337,313,0.0767,97,71,0.3662,510,552,0.0761,124,171,0.2749,51,317,0.8391,296,309,0.0421,0.12690822144565017,4434,4434,5437,3844,0
244,2012-10-30,2437,2701,0.0977,337,313,0.0767,97,72,0.3472,510,552,0.0761,124,171,0.2749,51,317,0.8391,296,309,0.0421,0.12522986392055904,4435,4435,5438,3852,0
245,2012-10-31,2440,2701,0.0966,336,313,0.0735,97,72,0.3472,509,552,0.0779,124,171,0.2749,51,317,0.8391,296,309,0.0421,0.12467819051121735,4435,4435,5438,3853,0
246,2012-11-01,2449,2701,0.0933,335,313,0.0703,97,73,0.3288,508,552,0.0797,124,171,0.2749,51,317,0.8391,296,309,0.0421,0.12281669424526567,4436,4436,5439,3860,0
247,2012-11-02,2458,2701,0.09,335,313,0.0703,97,73,0.3288,513,552,0.0707,124,171,0.2749,52,317,0.836,295,309,0.0453,0.1202426916712631,4436,4436,5439,3874,0
248,2012-11-03,2465,2701,0.0874,335,313,0.0703,97,74,0.3108,513,552,0.0707,124,171,0.2749,52,317,0.836,295,309,0.0453,0.11875,4437,4437,5440,3881,0
249,2012-11-04,2473,2701,0.0844,334,314,0.0637,97,74,0.3108,513,552,0.0707,124,171,0.2749,52,318,0.8365,294,309,0.0485,0.11723631018008085,4439,4439,5442,3887,0
250,2012-11-05,2474,2701,0.084,334,314,0.0637,97,75,0.2933,513,552,0.0707,123,171,0.2807,53,318,0.8333,294,309,0.0485,0.11684732684181517,4440,4440,5443,3888,0
251,2012-11-06,2473,2701,0.0844,334,314,0.0637,97,75,0.2933,513,552,0.0707,123,171,0.2807,53,318,0.8333,294,309,0.0485,0.1170310490538306,4440,4440,5443,3887,0
252,2012-11-07,2488,2701,0.0789,332,314,0.0573,97,76,0.2763,513,552,0.0707,123,171,0.2807,53,318,0.8333,294,309,0.0485,0.11370315944158707,4441,4441,5444,3900,0
253,2012-11-08,2500,2701,0.0744,331,314,0.0541,97,76,0.2763,513,552,0.0707,123,171,0.2807,54,318,0.8302,299,309,0.0324,0.11021307861866275,4441,4441,5444,3917,0
254,2012-11-09,2510,2701,0.0707,331,314,0.0541,97,77,0.2597,513,552,0.0707,123,171,0.2807,54,318,0.8302,299,309,0.0324,0.10817263544536272,4442,4442,5445,3927,0
255,2012-11-10,2517,2701,0.0681,331,314,0.0541,97,77,0.2597,513,552,0.0707,123,171,0.2807,54,318,0.8302,299,309,0.0324,0.1068870523415978,4442,4442,5445,3934,0
256,2012-11-11,2521,2701,0.0666,329,314,0.0478,97,78,0.2436,513,552,0.0707,123,171,0.2807,55,319,0.8276,298,309,0.0356,0.10574628235726087,4444,4444,5447,3936,0
257,2012-11-12,2530,2701,0.0633,329,314,0.0478,97,78,0.2436,512,552,0.0725,123,171,0.2807,56,319,0.8245,298,309,0.0356,0.10409399669542868,4444,4444,5447,3945,0
258,2012-11-13,2533,2701,0.0622,329,314,0.0478,97,79,0.2278,512,552,0.0725,123,171,0.2807,56,319,0.8245,298,309,0.0356,0.10334067547723935,4445,4445,5448,3948,0
259,2012-11-14,2539,2701,0.06,329,314,0.0478,95,79,0.2025,512,552,0.0725,123,171,0.2807,56,319,0.8245,298,309,0.0356,0.10187224669603524,4445,4445,5448,3952,0
260,2012-11-15,2547,2701,0.057,329,314,0.0478,94,80,0.175,511,552,0.0743,123,171,0.2807,58,319,0.8182,296,309,0.0421,0.10020187190310148,4446,4446,5449,3958,0
261,2012-11-16,2548,2701,0.0566,329,315,0.0444,94,80,0.175,511,552,0.0743,123,171,0.2807,58,319,0.8182,296,309,0.0421,0.09981651376146788,4447,4447,5450,3959,0
262,2012-11-17,2551,2701,0.0555,328,315,0.0413,93,81,0.1481,510,552,0.0761,123,171,0.2807,58,319,0.8182,295,309,0.0453,0.09906439185470556,4448,4448,5451,3958,0
263,2012-11-18,2558,2701,0.0529,328,315,0.0413,93,81,0.1481,509,552,0.0779,123,171,0.2807,59,320,0.8156,295,309,0.0453,0.0979457079970653,4449,4449,5452,3965,0
264,2012-11-19,2571,2701,0.0481,328,316,0.038,93,83,0.1205,509,552,0.0779,123,171,0.2807,59,320,0.8156,294,309,0.0485,0.09514207149404216,4452,4452,5455,3977,0
265,2012-11-20,2579,2701,0.0452,328,317,0.0347,92,84,0.0952,509,552,0.0779,123,171,0.2807,59,320,0.8156,294,309,0.0485,0.09309144218435038,4454,4454,5457,3984,0
266,2012-11-21,2585,2701,0.0429,328,318,0.0314,92,85,0.0824,509,552,0.0779,123,171,0.2807,60,320,0.8125,294,309,0.0485,0.09140868290895768,4456,4456,5459,3991,0
267,2012-11-22,2593,2701,0.04,328,319,0.0282,92,86,0.0698,508,552,0.0797,123,171,0.2807,60,320,0.8125,294,309,0.0485,0.08972715619849844,4458,4458,5461,3998,0
268,2012-11-23,2597,2701,0.0385,327,320,0.0219,92,87,0.0575,511,552,0.0743,123,171,0.2807,60,320,0.8125,294,309,0.0485,0.08786381109280615,4460,4460,5463,4004,0
269,2012-11-24,2599,2701,0.0378,328,321,0.0218,92,89,0.0337,511,552,0.0743,123,171,0.2807,61,321,0.81,294,309,0.0485,0.08706786171574904,4464,4464,5467,4008,0
270,2012-11-25,2603,2701,0.0363,331,322,0.028,92,90,0.0222,511,552,0.0743,123,171,0.2807,61,321,0.81,295,309,0.0453,0.08630462607423661,4466,4466,5469,4016,0
271,2012-11-26,2610,2701,0.0337,331,323,0.0248,92,90,0.0222,511,552,0.0743,123,171,0.2807,61,321,0.81,295,309,0.0453,0.08482632541133456,4467,4467,5470,4023,0
272,2012-11-27,2615,2701,0.0318,331,323,0.0248,92,90,0.0222,511,552,0.0743,123,171,0.2807,61,321,0.81,295,309,0.0453,0.08391224862888483,4467,4467,5470,4028,0
273,2012-11-28,2634,2701,0.0248,331,324,0.0216,92,90,0.0222,511,552,0.0743,123,171,0.2807,61,321,0.81,295,309,0.0453,0.08024127216231036,4468,4468,5471,4047,0
274,2012-11-29,2635,2701,0.0244,331,325,0.0185,92,90,0.0222,510,552,0.0761,123,171,0.2807,63,321,0.8037,296,309,0.0421,0.07949561403508772,4469,4469,5472,4050,0
275,2012-11-30,2638,2701,0.0233,331,326,0.0153,92,90,0.0222,509,552,0.0779,122,171,0.2865,65,321,0.7975,296,309,0.0421,0.07875022839393386,4470,4470,5473,4053,0
276,2012-12-01,2641,2701,0.0222,331,327,0.0122,92,90,0.0222,509,552,0.0779,122,171,0.2865,65,322,0.7981,296,309,0.0421,0.07817351598173516,4472,4472,5475,4056,0
277,2012-12-02,2641,2701,0.0222,331,328,0.0091,92,90,0.0222,509,552,0.0779,122,171,0.2865,66,322,0.795,296,309,0.0421,0.07779401022644265,4473,4473,5476,4057,0
278,2012-12-03,2641,2701,0.0222,331,329,0.0061,92,90,0.0222,508,552,0.0797,122,171,0.2865,66,322,0.795,296,309,0.0421,0.07777980646339237,4474,4474,5477,4056,0
279,2012-12-04,2642,2701,0.0218,331,330,0.003,92,90,0.0222,516,552,0.0652,122,171,0.2865,66,322,0.795,295,309,0.0453,0.07612267250821468,4475,4475,5478,4064,0
280,2012-12-05,2641,2701,0.0222,331,331,0.0,92,90,0.0222,516,552,0.0652,122,171,0.2865,66,322,0.795,295,309,0.0453,0.07610877897426538,4476,4476,5479,4063,0
281,2012-12-06,2642,2701,0.0218,331,332,0.003,92,90,0.0222,515,552,0.067,122,171,0.2865,67,322,0.7919,294,309,0.0485,0.07627737226277373,4477,4477,5480,4063,0
282,2012-12-07,2644,2701,0.0211,330,333,0.009,92,90,0.0222,515,552,0.067,122,171,0.2865,67,322,0.7919,294,309,0.0485,0.0762634555738004,4478,4478,5481,4064,0
283,2012-12-08,2647,2701,0.02,330,334,0.012,92,90,0.0222,515,552,0.067,122,171,0.2865,67,323,0.7926,294,309,0.0485,0.0760532555170527,4480,4480,5483,4067,0
284,2012-12-09,2652,2701,0.0181,330,335,0.0149,92,90,0.0222,515,552,0.067,121,171,0.2924,68,323,0.7895,294,309,0.0485,0.07530999270605397,4481,4481,5484,4072,0
285,2012-12-10,2652,2701,0.0181,330,336,0.0179,92,90,0.0222,515,552,0.067,122,171,0.2865,68,323,0.7895,296,309,0.0421,0.07493163172288059,4482,4482,5485,4075,0
